id,title,audienceScore,tomatoMeter,rating,ratingContents,releaseDateTheaters,releaseDateStreaming,runtimeMinutes,genre,originalLanguage,director,writer,boxOffice,distributor,soundMix
never_cry_wolf,Never Cry Wolf,84,100,NA,NA,1931-10-14,2004-09-07,106,"Adventure, Drama",English,Carroll Ballard,"Curtis Hanson,Sam Hamm,Richard Kletter",NA,NA,"Surround, Stereo"
poor_boy,Poor Boy,65,20,NA,NA,2018-07-13,2018-08-14,105,Mystery & thriller,English,Robert Scott Wildes,"Robert Scott Wildes,Logan Antill",$30.3K,Indican Pictures,NA
vhyes,VHYes,70,79,NA,NA,NA,2020-02-26,72,Comedy,English,Jack Henry Robbins,Nate Gold,NA,NA,NA
go_now,Go Now,73,60,NA,NA,NA,NA,81,"Comedy, Drama",English,Michael Winterbottom,NA,$29.5K,NA,NA
justin_timberlake_the_tennessee_kids,Justin Timberlake + The Tennessee Kids,81,100,NA,NA,NA,NA,NA,NA,NA,Jonathan Demme,NA,NA,NA,NA
the_angels_share,The Angels' Share,78,89,NA,NA,2013-04-12,2013-08-13,101,"Comedy, Drama",English,Ken Loach,Paul Laverty,$304.4K,IFC Films,NA
murmur_of_the_heart,Murmur of the Heart,86,94,NA,NA,1971-08-16,2006-03-28,118,"Comedy, Drama",French (France),Louis Malle,Louis Malle,NA,NA,NA
10_on_ten,10 on Ten,58,50,NA,NA,2004-05-13,NA,87,Documentary,Persian,Abbas Kiarostami,Abbas Kiarostami,NA,NA,NA
the_gray_man_2022,The Gray Man,90,46,PG-13,"['Strong Violence', 'Strong Language']",2022-07-15,2022-07-22,129,"Action, Mystery & thriller",English,"Anthony Russo,Joe Russo","Joe Russo,Christopher Markus,Stephen McFeely",NA,Netflix,Dolby Atmos
1012920-lust_for_life,Lust for Life,81,86,NA,NA,1956-09-17,2009-05-19,122,Biography,English,Vincente Minnelli,Norman Corwin,NA,Metro-Goldwyn-Mayer,Stereo
unforgettable_2017,Unforgettable,33,28,R,"['Sexual Content', 'Brief Partial Nudity', 'Some Language', 'Violence']",2017-04-21,2017-07-25,100,Mystery & thriller,English,Denise Di Novi,Christina Hodson,$11.3M,Warner Bros. Pictures,NA
body_of_evidence,Body of Evidence,23,8,NA,NA,NA,2002-12-03,99,"Crime, Drama",English,Uli Edel,Brad Mirman,$13.7M,NA,"Surround, Stereo"
conrad_boys,The Conrad Boys,47,33,NA,NA,NA,2006-08-22,94,Drama,English,Justin Lo,Justin Lo,NA,NA,NA
way_home,The Way Home,92,75,PG,"['Language', 'Mild Thematic Elements']",2002-11-15,2017-11-07,86,Drama,Korean,Jeong-Hyang Lee,Jeong-Hyang Lee,$444.9K,Paramount Pictures,"Surround, Dolby SR, Dolby A, Dolby Stereo"
be_here_to_love_me_a_film_about_townes_van_zandt,Be Here to Love Me: A Film About Townes Van Zandt,91,94,NA,NA,2004-09-13,2017-02-14,99,Documentary,English,Margaret Brown,NA,$129.4K,Palm Pictures,NA
phantom_project,Phantom Project,42,89,NA,NA,2022-10-14,2022-10-25,97,"Comedy, Drama, Fantasy",Spanish,Roberto Doveris,Roberto Doveris,NA,Dark Star Pictures,NA
100_bloody_acres_2013,100 Bloody Acres,48,77,NA,NA,2013-06-28,2013-10-01,91,"Comedy, Horror",English,"Colin Cairnes,Cameron Cairnes","Colin Cairnes,Cameron Cairnes",$6.2K,"Doppelgänger Releasing, Music Box Films",NA
pacific_heights,Pacific Heights,46,52,NA,NA,NA,2004-06-01,103,Mystery & thriller,English,John Schlesinger,NA,$27.9M,NA,Surround
small_engine_repair_2021,Small Engine Repair,85,79,R,"['Pervasive Language', 'Drug Use', 'Crude Sexual Content', 'Sexual Assault', 'Strong Violence']",2021-09-10,2021-09-30,103,"Comedy, Drama",English,John Pollono,John Pollono,$73.0K,Vertical Entertainment,NA
raaz_3_the_third_dimension_3d,Raaz 3,31,60,R,['Some Violent Content'],2012-09-07,2017-06-06,139,Mystery & thriller,Hindi,Vikram Bhatt,Shagufta Rafique,NA,FIP,NA
summer_03,Summer '03,49,63,NA,NA,2018-09-28,2019-02-05,95,Comedy,English,Becca Gleason,Becca Gleason,$11.7K,Blue Fox Entertainment,NA
evolution_of_a_criminal,Evolution of a Criminal,68,100,NA,NA,NA,2015-01-20,81,Documentary,English,Darius Clark Monroe,NA,NA,NA,NA
luv_2011,Luv,61,34,R,"['Some Drug Content', 'Language', 'Child Endangerment', 'Violence']",2012-12-28,2013-04-02,94,Drama,English,Sheldon Candis,"Sheldon Candis,Justin Wilson",$151.1K,Indomina,Stereo
xmen,X-Men,83,82,PG-13,['Violence'],2000-07-14,2004-12-07,104,"Action, Adventure, Fantasy, Sci-fi",English,Bryan Singer,"Bryan Singer,David Hayter",$157.3M,20th Century Fox,"Surround, Dolby EX, Dolby Digital"
chasers,Chasers,21,33,NA,NA,NA,2019-05-13,101,"Comedy, Drama",English,Dennis Hopper,"Joe Batteer,John Rice,Dan Gilroy",$1.3M,NA,"Stereo, Surround"
get_smart,Get Smart,67,51,PG-13,"['Language', 'Action/Violence', 'Some Rude Humor']",2008-06-20,2008-11-04,111,"Comedy, Action",English,Peter Segal,"Tom J. Astle,Matt Ember",$130.3M,Warner Bros.,NA
hannah_gadsby_douglas,Hannah Gadsby: Douglas,66,93,NA,NA,NA,2020-05-26,72,"Comedy, Stand-up",English,Madeleine Parry,Hannah Gadsby,NA,NA,NA
grow-your-own,Grow Your Own,72,56,NA,NA,NA,2014-01-15,97,Comedy,English,Richard Laxton,"Frank Cottrell Boyce,Carl Hunter",NA,NA,NA
midway_2019,Midway,92,42,PG-13,"['Sequences of War Violence', 'Language', 'Smoking']",2019-11-08,2019-11-08,138,"War, History, Drama",English,Roland Emmerich,Wes Tooke,$56.8M,Lionsgate Films,Dolby Atmos
wheres_rose,Where's Rose,72,80,NA,NA,2022-07-29,NA,83,"Horror, Mystery & thriller",English,John Mathis,John Mathis,NA,TriCoast Worldwide,NA
windtalkers,Windtalkers,50,33,R,"['Pervasive Graphic War Violence', 'Language']",2002-06-14,2006-04-25,134,"War, History, Drama",English,John Woo,"Joe Batteer,John Rice",$40.9M,Metro-Goldwyn-Mayer,"Dolby A, Surround, Dolby Digital, Dolby Stereo, Dolby SR, SDDS, DTS"
1002512-black_rain,Black Rain,55,54,NA,NA,1989-09-22,1999-02-16,125,"Crime, Drama, Action",English,Ridley Scott,"Craig Bolotin,Warren Lewis",$44.9M,Paramount Pictures,"Surround, Magnetic Stereo 6 Track, Dolby SR, Stereo"
whos_driving_doug,Who's Driving Doug,46,20,NA,NA,2016-02-26,2016-10-25,99,Drama,English,David Michael Conley,Michael Carnick,NA,FilmBuff,NA
the_russian_woodpecker,The Russian Woodpecker,67,96,NA,NA,2015-10-16,2016-07-26,81,"Documentary, War",Russian,Chad Gracia,Chad Gracia,NA,FilmBuff,NA
caught_in_the_web,Caught in the Web,37,7,NA,NA,2013-12-06,2016-11-19,117,Drama,Chinese,Chen Kaige,NA,$1.1K,levelFILM,NA
dust_factory,The Dust Factory,57,9,PG,"['Thematic Elements', 'Some Scary Images']",NA,2005-03-22,99,"Kids & family, Drama",English,Eric Small,Eric Small,$8.0K,NA,NA
the_cure_anniversary_1978_2018_live_in_hyde_park,The Cure: Anniversary 1978-2018 Live in Hyde Park,100,100,NA,NA,NA,2019-10-22,136,"Music, Documentary",English (United Kingdom),Tim Pope,NA,NA,NA,NA
riding-the-bullet,Riding the Bullet,33,23,R,"['Drug Use', 'Disturbing Images', 'Language', 'Some Nudity', 'Violence']",2004-10-15,2005-04-19,98,"Horror, Mystery & thriller",English,Mick Garris,"Stephen King,Mick Garris",$101.1K,Innovation Film Group,Surround
happy_happy_joy_joy_the_ren_and_stimpy_story,Happy Happy Joy Joy: The Ren & Stimpy Story,80,82,NA,NA,NA,2020-08-14,104,Documentary,English,"Ron Cicero,Kimo Easterwood",NA,NA,NA,NA
christopher_strong,Christopher Strong,39,80,NA,NA,NA,2009-04-20,77,Comedy,English,Dorothy Arzner,NA,NA,NA,NA
10003925-dead_end,Dead End,60,75,NA,NA,NA,2004-11-09,83,"Horror, Mystery & thriller",English,"Jean-Baptiste Andrea,Fabrice Canepa","Jean-Baptiste Andrea,Fabrice Canepa",NA,NA,Surround
holidate,Holidate,43,45,NA,NA,NA,2020-10-28,103,"Romance, Comedy",English,John Whitesell,Tiffany Paulsen,NA,NA,NA
i_want_your_money,I Want Your Money,68,13,PG,"['Brief Language', 'Thematic Elements', 'Smoking']",2010-10-15,2011-05-17,92,Documentary,English,Ray Griggs,NA,$425.9K,Freestyle Releasing,NA
lock_stock_and_two_smoking_barrels,"Lock, Stock and Two Smoking Barrels",93,75,R,"['Pervasive Language', 'Drug Content', 'Sexuality', 'Strong Violence']",1998-03-05,2008-03-11,105,"Comedy, Drama",English,Guy Ritchie,Guy Ritchie,$3.7M,Gramercy Pictures,"Surround, Dolby Digital, Dolby A, Dolby SR"
buddy_boy,Buddy Boy,67,63,R,"['Violence', 'Drug Use', 'Sexuality', 'Language']",2000-03-24,2005-09-27,105,Mystery & thriller,English,Mark Hanlon,Mark Hanlon,$10.3K,Fine Line Features,Surround
premium,Premium,64,88,R,['Language'],NA,2007-03-27,97,"Comedy, Drama",English,Pete Chatmon,Pete Chatmon,NA,NA,NA
the_bay_of_silence,The Bay of Silence,45,52,NA,NA,NA,2020-08-14,80,Mystery & thriller,English (United Kingdom),Paula van der Oest,Caroline Goodall,NA,NA,NA
in_our_mothers_gardens,In Our Mothers' Gardens,100,100,NA,NA,2021-05-06,2021-05-06,90,Documentary,English,Shantrelle P. Lewis,NA,NA,Array Releasing,NA
i_dream_in_another_language,I Dream in Another Language,74,80,NA,NA,2017-07-28,2017-11-08,103,"Drama, Fantasy",Spanish,Ernesto Contreras,Carlos Contreras,$2.4K,FilmRise,NA
by_brakhage_an_anthology,By Brakhage: An Anthology,79,100,NA,NA,NA,NA,NA,NA,NA,Stan Brakhage,NA,NA,NA,NA
two_girls_and_a_sailor,Two Girls and a Sailor,84,100,NA,NA,1944-04-24,2009-07-21,124,"Musical, Romance",English,Richard Thorpe,NA,NA,Metro-Goldwyn-Mayer,NA
ducktales-the-movie,"DuckTales, the Movie: Treasure of the Lost Lamp",69,89,NA,NA,1990-08-03,2015-01-13,73,"Kids & family, Comedy, Adventure, Fantasy, Animation",English,"Gaëtan Brizzi,Paul Brizzi,Bob Hathcock,Clive Pallant,Mathias Marcos Rodric,Vincent Woodcock",Alan Burnett,$18.1M,Buena Vista Pictures,"Surround, Dolby"
the_oregonian,The Oregonian,23,44,NA,NA,NA,2017-03-02,81,"Horror, Mystery & thriller",English,Calvin Reeder,Calvin Reeder,NA,NA,NA
no_time_to_die_2021,No Time to Die,88,83,PG-13,"['Sequences of Violence & Action', 'Brief Strong Language', 'Some Disturbing Images', 'Some Suggestive Material']",2021-10-08,2021-11-09,163,"Action, Adventure, Mystery & thriller",English,Cary Joji Fukunaga,"Neal Purvis,Robert Wade,Cary Joji Fukunaga,Phoebe Waller-Bridge,Scott Z. Burns",$160.8M,Metro-Goldwyn-Mayer,"Dolby Digital, Dolby Atmos"
the_american_side,The American Side,80,79,NA,NA,NA,2016-08-02,90,"Mystery & thriller, Drama",English,Jenna Ricker,"Jenna Ricker,Greg Stuhr",NA,NA,NA
us_2019,Us,60,93,R,"['Violence/Terror', 'Language']",2019-03-22,2019-06-04,116,"Horror, Mystery & thriller",English,Jordan Peele,Jordan Peele,$175.0M,Universal Pictures,"DTS, Dolby Atmos"
the_vatican_tapes_2015,The Vatican Tapes,59,20,PG-13,"['Some Sexual References', 'Disturbing Violent Content']",2015-07-24,2015-10-20,89,"Horror, Mystery & thriller",English,Mark Neveldine,"Christopher Borrelli,Michael C. Martin",$1.8M,Lionsgate Films,"Datasat, SDDS, Dolby Digital"
45_years,45 Years,67,97,R,"['Language', 'Brief Sexuality']",2015-12-23,2016-06-14,93,Drama,English,Andrew Haigh,Andrew Haigh,$4.3M,IFC Films,NA
carbon_nation,Carbon Nation,76,40,NA,NA,2011-02-11,2011-08-02,82,Documentary,English,Peter Byck,"Peter Byck,Eric Driscoll,Matt Weinhold,Karen Weigert",NA,Clay Way Media,NA
ethan_frome,Ethan Frome,39,54,NA,NA,1993-03-12,2003-01-14,99,Drama,English,John Madden,NA,$161.4K,NA,Surround
julieta_2016,Julieta,74,83,R,['Some Sexuality/Nudity'],2016-12-21,2017-03-21,96,Drama,Spanish (Spain),Pedro Almodóvar,Pedro Almodóvar,$1.5M,Sony Pictures Classics,"Datasat, SDDS, Dolby Digital"
the_american_dreamer,The American Dreamer,42,88,NA,NA,NA,2016-10-26,81,Documentary,English,"L.M. Kit Carson,Lawrence Schiller","L.M. Kit Carson,Dennis Hopper,Lawrence Schiller",NA,NA,NA
la_boda_de_valentina,La boda de Valentina,33,22,R,['Language'],2018-02-09,2019-05-08,107,"Romance, Comedy",Spanish,Marco Polo Constandse,"Santiago Limón,Issa López",$2.8M,"Lionsgate Films, Pantelion Films",NA
pistol_opera,Pistol Opera,49,79,NA,NA,NA,2011-03-01,112,"Crime, Drama, Action",Japanese,Seijun Suzuki,"Kazunori Ito,Takeo Kimura",NA,NA,NA
blue_ruin,Blue Ruin,79,96,R,"['Strong Bloody Violence', 'Language']",2014-04-25,2014-07-22,90,"Crime, Drama, Mystery & thriller",English,Jeremy Saulnier,Jeremy Saulnier,$258.1K,Radius TWC,NA
in_july,In July,89,89,NA,NA,2001-02-09,2004-02-17,99,"Romance, Comedy",German,Fatih Akin,Fatih Akin,NA,"Bir Film, Films Philos, Senator Film, Asociace Ceskych Filmovych Klubu",Dolby Digital
shipping_news,The Shipping News,61,54,R,"['Sexuality', 'Disturbing Images', 'Some Language']",2002-01-11,2002-06-18,111,Drama,English,Lasse Hallström,"Robert Nelson Jacobs,E. Annie Proulx",$11.4M,Miramax Films,"Dolby SR, DTS, Dolby Stereo, Surround, SDDS, Dolby A, Dolby Digital"
according_to_greta,Greta,56,60,PG-13,"['Some Sexual Content', 'Mature Thematic Material', 'Drug References']",NA,2010-01-19,92,Drama,English,Nancy Bardawil,Michael Gilvary,NA,NA,NA
return_of_frank_james,The Return of Frank James,48,83,NA,NA,1940-08-16,2007-03-06,92,Western,English,Fritz Lang,Sam Hellman,NA,20th Century Fox,NA
transsiberian,Transsiberian,65,91,R,"['Torture', 'Some Violence', 'Language']",2008-07-18,2008-11-04,111,"Mystery & thriller, Crime, Drama",English,Brad Anderson,Will Conroy,$2.2M,First Look,NA
gone_with_the_pope,Gone With the Pope,48,67,NA,NA,2010-03-12,NA,83,"Crime, Drama",English,Duke Mitchell,Duke Mitchell,NA,Grindhouse Releasing,NA
10009254-shutter,Shutter,33,11,PG-13,"['Language', 'Disturbing Images', 'Sexual Content', 'Terror']",2008-03-21,2008-07-15,85,"Horror, Mystery & thriller",English,Masayuki Ochiai,Luke Dawson,$25.9M,20th Century Fox,"SDDS, DTS, Dolby SRD"
keanu_2016,Keanu,55,78,R,"['Language Throughout', 'Drug Use', 'Sexuality/Nudity', 'Violence']",2016-04-29,2016-08-02,100,"Comedy, Action",English,Peter Atencio,"Jordan Peele,Alex Rubens",$20.6M,Warner Bros. Pictures,NA
bubble_boy,Bubble Boy,48,31,PG-13,"['Language', 'Crude Sexual Humor']",2001-08-24,2003-08-05,84,Comedy,English,Blair Hayes,"Cinco Paul,Ken Daurio",$5.0M,Touchstone Pictures,"Dolby SR, DTS, Dolby Stereo, Surround, SDDS, Dolby A, Dolby Digital"
the_long_night_of_francisco_sanctis_2017,The Long Night of Francisco Sanctis,54,100,NA,NA,NA,2017-12-19,78,Drama,Spanish,"Francisco Márquez,Andrea Testa",NA,NA,NA,NA
i_love_my_dad,I Love My Dad,83,73,R,['Sexual Content and Language'],2022-08-05,2022-08-12,96,"Comedy, Drama, Romance",English,James Morosini,James Morosini,$100.1K,Magnolia Pictures,NA
whats_up_doc,"What's Up, Doc?",88,89,NA,NA,1972-03-10,2003-07-01,94,Comedy,English,Peter Bogdanovich,"Buck Henry,David Newman,Robert Benton",NA,Warner Bros. Pictures,NA
newlyweeds_2013,Newlyweeds,71,71,R,"['Pervasive Language', 'Drug Use Throughout', 'Brief Violent Images', 'Some Sexual References']",NA,2013-12-17,87,Comedy,English,Shaka King,Shaka King,NA,NA,NA
life_2_0,Life 2.0,56,89,NA,NA,NA,2012-01-17,100,Documentary,English,Jason Spingarn-Koff,NA,NA,NA,NA
1175072-license_to_wed,License to Wed,53,7,PG-13,"['Sexual Humor', 'Language']",2007-07-03,2007-10-30,91,"Romance, Comedy",English,Ken Kwapis,"Kim Barker,Tim Rasmussen,Vince Di Meglio",$43.8M,Warner Bros.,"Dolby SRD, DTS, SDDS"
the_letters_2015,The Letters,66,29,PG,"['Thematic Material', 'Some Images of Human Suffering']",2015-12-04,2016-04-19,119,"Biography, History, Drama",English,William Riead,William Riead,$1.6M,Freestyle Releasing,"Dolby Digital, DTS, SDDS"
cant_stop_wont_stop_a_bad_boy_story,"Can't Stop, Won't Stop: A Bad Boy Story",43,40,NA,NA,2017-06-23,2017-07-11,80,"Documentary, Music",English,Daniel Kaufman,NA,NA,"Live Nation Productions, Combs Entertainment",NA
passion_fish,Passion Fish,82,100,NA,NA,1992-12-11,1999-03-30,134,Drama,English,John Sayles,John Sayles,$2.4M,Films Number One,Surround
mummy_tomb_of_the_dragon_emperor,The Mummy: Tomb of the Dragon Emperor,30,13,PG-13,"['Violence', 'Adventure Action']",2008-08-01,2008-12-16,112,"Adventure, Action, Fantasy",English,Rob Cohen,"Alfred Gough,Miles Millar",$102.2M,Universal Pictures,NA
1095360-witness_protection,Witness Protection,62,60,NA,NA,NA,2004-09-28,101,Mystery & thriller,English,Richard Pearce,NA,NA,NA,NA
the_other_side_of_the_door,The Other Side of the Door,29,36,R,['Some Bloody Violence'],2016-03-04,2016-06-07,96,"Horror, Mystery & thriller",English,Johannes Roberts,"Ernest Riera,Johannes Roberts",$3.0M,20th Century Fox,NA
10006433-clear_cut,"Clear Cut: The Story of Philomath, Oregon",78,100,NA,NA,NA,2017-01-08,72,Documentary,English,Peter Richardson,NA,NA,NA,NA
altered_carbon_resleeved,Altered Carbon: Resleeved,53,60,NA,NA,NA,2020-03-20,74,"Sci-fi, Anime",Japanese,"Takeru Nakajima,Yoshiyuki Okada",NA,NA,NA,NA
barney_thomson,The Legend of Barney Thomson,52,62,NA,NA,2016-03-11,2016-06-14,96,Comedy,English,Robert Carlyle,"Richard Cowan,Colin McLaren",NA,Gravitas Ventures,NA
crazies,The Crazies,43,69,NA,NA,1973-03-16,2003-05-06,103,"Horror, Mystery & thriller",English,George A. Romero,"Paul McCollough,George A. Romero",NA,"Blue Underground, Transvideo, Anchor Bay Entertainment, Vista Video, Cinepix Film Propertes Inc., Cambist Films",NA
angry_red_planet,The Angry Red Planet,29,0,NA,NA,1959-11-23,2011-04-05,83,Sci-fi,English,Ib Melchior,NA,NA,NA,NA
flee,Flee,92,98,PG-13,"['Strong Language', 'Disturbing Images', 'Thematic Content']",2021-12-03,NA,83,"Documentary, Animation",Danish,Jonas Poher Rasmussen,"Jonas Poher Rasmussen,Jonas Poher Rasmussen,Amin Nawabi",$338.2K,NEON / Participant,NA
jeremiah_johnson,Jeremiah Johnson,89,95,NA,NA,1972-09-10,1998-09-15,107,Adventure,English,Sydney Pollack,"John Milius,Edward Anhalt",NA,NA,NA
the-toll-of-the-sea,The Toll of the Sea,54,88,NA,NA,NA,NA,55,Romance,NA,Chester M. Franklin,NA,NA,NA,NA
hors_la_loi_2010,Outside the Law,64,76,R,['Violence'],NA,2011-08-02,138,"History, Drama, Action",French (France),Rachid Bouchareb,"Rachid Bouchareb,Rachid Bouchareb",NA,NA,NA
remote_area_medical,Remote Area Medical,70,90,NA,NA,2014-11-28,2015-03-10,80,Documentary,English,"Jeff Reichert,Farihah Zaman",NA,NA,Cinedigm,NA
critters_3,Critters 3,23,0,NA,NA,1991-08-16,2009-09-29,86,Sci-fi,English,Kristine Peterson,"Rupert Harvey,Barry Opper",NA,NA,Surround
unconditional_2012,Unconditional,87,75,PG-13,"['Some Violent Content', 'Mature Thematic Elements']",2012-09-21,2013-03-05,92,Drama,English,Brent McCorkle,Brent McCorkle,$525.2K,NA,NA
ice_pirates,The Ice Pirates,50,17,NA,NA,1984-03-16,2007-01-16,91,Sci-fi,English,Stewart Raffill,"Stewart Raffill,Stanford Sherman",NA,Metro-Goldwyn-Mayer,NA
oklahoma,Oklahoma!,75,86,NA,NA,1955-10-11,2004-12-02,145,Musical,English,Fred Zinnemann,NA,NA,"Samuel Goldwyn Company, 20th Century Fox, RKO Radio Pictures",Stereo
the_matchmaker_2010,The Matchmaker,80,88,NA,NA,NA,2013-08-06,112,Drama,Hebrew,Avi Nesher,Avi Nesher,NA,NA,NA
gueros,Güeros,81,93,NA,NA,2015-05-20,2015-10-20,108,Comedy,Spanish,Alonso Ruizpalacios,"Alonso Ruizpalacios,Gibrán Portela",NA,Kino Lorber,NA
lawless_2012,Lawless,74,67,R,"['Some Sexuality/Nudity', 'Language', 'Strong Bloody Violence']",2012-08-29,2012-11-27,115,"Crime, Drama",English,John Hillcoat,Nick Cave,$37.3M,Weinstein Co.,NA
neon_genesis_evangelion_the_end_of_evangelion,End of Evangelion,85,90,NA,NA,1997-07-19,2019-06-21,87,"Fantasy, Anime",Japanese,"Hideaki Anno,Kazuya Tsurumaki","Hideaki Anno,Shinji Higuchi,Kazuya Tsurumaki",NA,Manga Entertainment,Dolby Digital
hollywood_ending,Hollywood Ending,49,47,PG-13,"['Some Drug References', 'Sexual Material']",2002-05-03,2002-09-17,112,Comedy,English,Woody Allen,Woody Allen,$4.8M,DreamWorks SKG,"Mono, Dolby SR, Dolby Digital, Surround, Dolby A, Dolby Stereo"
country_life,Country Life,53,71,NA,NA,NA,2002-05-21,114,Drama,English,Michael Blakemore,NA,$87.5K,NA,"Surround, Stereo"
maquia_when_the_promised_flower_blooms,Maquia: When the Promised Flower Blooms,87,100,NA,NA,NA,NA,NA,NA,NA,Mari Okada,NA,NA,NA,NA
pu_239,The Half Life of Timofey Berezin,66,67,R,"['Sexual Content', 'Language', 'Brief Drug Use', 'Violence']",NA,2008-03-25,107,Drama,English,Scott Z. Burns,Scott Z. Burns,NA,NA,Dolby Digital
kill_list_2011,Kill List,58,78,NA,NA,2012-02-03,2012-08-14,94,"Mystery & thriller, Horror",English,Ben Wheatley,"Ben Wheatley,Amy Jump",$26.3K,IFC Films,NA
on_the_ropes,On the Ropes,75,93,NA,NA,1999-09-24,NA,94,Documentary,English,"Nanette Burstein,Brett Morgen",NA,$47.2K,Winstar Cinema,"Surround, Dolby"
cuchillo_de_palo,108,56,100,NA,NA,NA,NA,93,Documentary,Spanish,Renate Costa,Renate Costa,NA,NA,NA
